user_id,platform,watch_time_minutes,genre,date,device,location,completion_rate,watch_category
3828c12e-231b-4f8b-a9e3-71316b9e4db2,SonyLiv,116,Thriller,24-01-2024,Set-top Box,USA,0.81,Long
f88c2dba-9077-4187-82b8-05ea2f2e692e,Zee5,138,History,25-03-2025,Desktop,UAE,0.2,Long
ab8cbbd1-f57b-4131-97a8-2d3cc5d02c07,Zee5,190,Horror,09-01-2025,Smart TV,Italy,0.57,Binge
1d6e0cac-08ea-413f-98c3-df666d9e89c2,Hotstar,179,Mystery,22-10-2024,Mobile,Canada,0.21,Long
51662b33-5084-4c9a-8757-cd784028d157,SonyLiv,265,Biography,22-11-2024,Desktop,South Korea,0.42,Binge
8707e535-176b-46a5-bf34-ab0589587920,Prime Video,273,Sci-Fi,27-01-2025,Set-top Box,Japan,0.55,Binge
fc85435b-0a66-40a9-b5f1-0b587dc2f795,YouTube,286,Reality,18-04-2024,Desktop,Brazil,0.91,Binge
fbd61092-c588-4a4b-8a9a-66cad904d114,Netflix,228,Horror,24-12-2024,Desktop,South Korea,0.72,Binge
edceca83-db4b-4e42-814c-3ba13a08c2a4,Hotstar,256,Action,19-03-2025,Mobile,Japan,0.49,Binge
9f78550c-011f-4be4-b6f2-0ec704e83e6f,Prime Video,68,Crime,26-02-2025,Mobile,Italy,0.59,Medium
f7449fc2-f1d7-486c-903c-4d5104770817,SonyLiv,128,Crime,15-10-2024,Mobile,UK,0.85,Long
9d006580-117a-452a-8f7f-eab7523ce721,Zee5,74,Fantasy,21-02-2025,Mobile,USA,0.44,Medium
ad7a9729-94cb-45ed-a21b-eb86632b4586,SonyLiv,242,Documentary,13-11-2024,Set-top Box,Japan,0.69,Binge
bd3b165b-c91d-4feb-8c19-1f5e5276a2ab,Prime Video,79,Comedy,06-12-2024,Mobile,Australia,0.41,Medium
3af0955b-d604-4e4e-aecb-4718f16bab19,SonyLiv,14,Horror,12-11-2024,Set-top Box,South Korea,0.58,Short
8b375b0a-35e4-4494-9da6-df5a226692ed,Zee5,272,Mystery,14-12-2024,Set-top Box,Canada,0.22,Binge
aeb69749-d930-4c2d-803d-a9bb78888d28,Prime Video,92,Music,27-01-2024,Gaming Console,Canada,0.88,Long
45ad6930-1a63-454d-80a9-3276ae5f28cc,Netflix,54,Mystery,05-05-2024,Gaming Console,South Korea,0.24,Medium
ff4fc444-7a65-488d-8461-4320f0ddff8a,Hotstar,147,Adventure,04-02-2025,Mobile,South Korea,0.38,Long
3ff13cf7-8de6-4e53-ac65-436342495440,SonyLiv,63,Action,11-11-2024,Set-top Box,Mexico,0.47,Medium
b3b71041-954c-468a-abcb-0ada68a97a77,Zee5,215,Comedy,18-06-2024,Desktop,Australia,0.7,Binge
44765740-82a3-42be-a5a4-722961149d27,Netflix,76,Sci-Fi,16-02-2024,Smart TV,Brazil,0.78,Medium
6b390338-5e67-47e4-869d-7246218a1d7a,YouTube,248,Documentary,02-01-2025,Smart TV,UAE,0.26,Binge
0d6e7783-7aec-4353-96e5-7c5d6ffe4e15,Netflix,243,Reality,08-12-2024,Gaming Console,South Africa,0.23,Binge
428d9f85-c203-4d4e-b623-36e2e624d603,Netflix,194,Romance,29-06-2024,Mobile,South Korea,0.84,Binge
9c319186-5206-4d3e-b6d1-f3a118d55f8f,Netflix,54,Animation,30-12-2024,Tablet,Germany,0.77,Medium
0e98c358-45f3-4d7e-a498-6a8898cd9188,Zee5,209,Romance,08-02-2025,Smart TV,Spain,0.87,Binge
dd4a51ae-6117-4823-b5fc-84b4f750d865,YouTube,58,Fantasy,26-01-2025,Set-top Box,Italy,0.74,Medium
7aba6b7b-2b64-4952-80db-72b20f19dfb8,Hotstar,228,Comedy,13-03-2024,Set-top Box,France,0.8,Binge
e159a6c3-f61f-4edd-8443-48e9bb87829c,Netflix,160,Fantasy,01-05-2024,Smart TV,South Korea,0.5,Long
21af7740-5a36-478e-8ff3-3b74b1e69c87,Zee5,55,Mystery,18-12-2024,Desktop,UAE,0.67,Medium
0887895d-e7ea-4fc5-8947-5c8f05bb5b87,Zee5,245,Mystery,04-07-2024,Smart TV,India,0.84,Binge
a94f242c-83f6-44e4-baa6-d0e3ebb92f2e,Hotstar,165,Documentary,19-11-2024,Gaming Console,Italy,0.34,Long
069ad0f6-a1f0-41b3-9048-9f9979fb5f86,Prime Video,133,Crime,14-11-2024,Mobile,India,0.54,Long
db37dce1-5a27-4dfd-8d81-8f39d54b6141,YouTube,89,Action,18-03-2025,Mobile,Canada,0.79,Medium
c6eddd00-2925-42a4-a5ee-808029c2b67c,YouTube,73,Comedy,22-03-2024,Set-top Box,France,0.63,Medium
b269c54b-7e05-49d5-8aa3-b15813ab42ee,SonyLiv,59,Music,30-01-2024,Smart TV,South Africa,0.75,Medium
00935c25-3649-4a0a-aad3-9925bf18153d,Netflix,89,Drama,07-10-2024,Tablet,France,0.43,Medium
7001ef37-6c22-49a8-b957-6f3539906a19,Prime Video,84,Drama,30-04-2024,Gaming Console,Australia,0.23,Medium
542aa488-37ae-4ba4-88cd-423d3614ee56,YouTube,224,History,18-12-2024,Set-top Box,Germany,0.22,Binge
9e6853b6-33b5-41b8-bf04-55020f30165e,SonyLiv,114,Horror,20-12-2024,Smart TV,South Korea,0.95,Long
7763ce52-1bec-472f-b275-cf2b8cbcd4de,Netflix,257,Reality,15-04-2024,Gaming Console,South Korea,0.96,Binge
30c35c89-a354-4b3e-ac45-d9f9d50822f5,Prime Video,168,Drama,07-11-2024,Tablet,Spain,0.37,Long
d7c51ca8-8b1c-4c5d-bc7c-da31c9821298,Zee5,107,Horror,21-02-2025,Set-top Box,USA,0.32,Long
12b91e6d-386d-47a9-988e-976f774e9980,Netflix,117,Romance,09-03-2025,Gaming Console,Mexico,0.21,Long
3e1dd6d1-a687-4ef1-b50e-ce4786f39278,Prime Video,256,Reality,09-05-2024,Set-top Box,Germany,0.39,Binge
52496554-d61e-45cd-a5c5-47b50b60ce19,Hotstar,156,Comedy,23-07-2024,Gaming Console,UAE,0.47,Long
a9f7ae19-df8e-455c-8a6f-bc58c9038b3a,YouTube,255,Romance,22-02-2024,Gaming Console,Germany,0.39,Binge
8c7864f6-7cee-4033-9428-c3471442c209,Netflix,92,Drama,16-01-2025,Set-top Box,USA,0.84,Long
c5e5e097-d321-47d9-a7e0-dfc4a85f2958,SonyLiv,104,Reality,23-10-2024,Mobile,France,0.8,Long
01ee0fb3-2d1f-4c1e-b63e-13495deff07c,Zee5,124,Drama,05-10-2024,Tablet,Italy,0.26,Long
779c9335-ea82-4d35-b882-2c6b6ad4880e,SonyLiv,208,Fantasy,07-07-2024,Set-top Box,Spain,0.76,Binge
c2b591e1-e263-4045-b013-4275383a9e9b,Netflix,153,Documentary,02-08-2024,Mobile,South Korea,0.62,Long
f526fada-d459-4431-9876-f6aa59f92ac8,YouTube,205,Reality,31-01-2024,Desktop,Germany,0.31,Binge
de998621-7e21-4045-be8b-0a949bf88f5e,YouTube,299,Documentary,25-03-2025,Smart TV,Germany,0.79,Binge
54ac097a-61c4-42ee-8b82-20f48dc80971,Prime Video,7,Fantasy,14-09-2024,Set-top Box,Spain,0.27,Short
5e0b682f-633b-4b0f-ab4d-659adb4a8a2a,SonyLiv,72,Action,28-03-2025,Mobile,UAE,0.34,Medium
f8b62dbf-6cba-4a7c-9961-d9a4f6e978b4,SonyLiv,158,Comedy,29-02-2024,Set-top Box,India,0.32,Long
205fdf8a-4027-4136-869f-674d1486a77c,Zee5,186,Comedy,18-03-2024,Set-top Box,Mexico,0.95,Binge
3b3c31f9-0e77-444a-9bde-0c6edbe8f8cb,Prime Video,17,Documentary,23-01-2024,Set-top Box,India,0.76,Short
e47926be-7df5-43f5-8f37-045e77d7eaf5,Zee5,193,Thriller,03-07-2024,Gaming Console,South Africa,0.53,Binge
0cf246a1-6c73-4a28-ae22-59769b7ceb03,Netflix,24,Comedy,04-02-2024,Desktop,Spain,0.86,Short
a1458f28-a1c4-4f4e-b804-8448c70758a1,Netflix,287,Animation,01-01-2024,Tablet,India,0.37,Binge
e40ce3c0-ac71-44a3-8c78-357516138c9f,SonyLiv,14,Animation,14-04-2024,Tablet,France,0.94,Short
f3ee6b83-5248-4e79-b06e-354475d18b9d,Prime Video,192,Animation,24-06-2024,Set-top Box,Mexico,0.76,Binge
0e528836-2af9-4422-acc3-c12477cc5d1c,Hotstar,23,Thriller,18-02-2024,Mobile,South Korea,0.65,Short
333ea453-7e63-4b47-9678-26baf5cdf1da,YouTube,147,Romance,16-06-2024,Set-top Box,USA,0.84,Long
762c1f84-6904-44dd-9412-aeebc51f8b8e,Prime Video,107,Music,13-11-2024,Gaming Console,France,0.72,Long
d90ae1e2-a9f8-4df0-89fe-c96a446e0481,Prime Video,245,Animation,27-09-2024,Gaming Console,Mexico,0.91,Binge
bac562e8-e979-4dc3-bfbc-cc6e2b4efeef,Netflix,156,Action,06-06-2024,Set-top Box,UAE,0.86,Long
86111852-fe2a-4ca8-8a9f-e7744692088d,YouTube,276,Horror,21-01-2024,Tablet,Australia,0.36,Binge
57b68481-45c5-4b23-8012-d61e595d358e,Prime Video,192,Sport,26-01-2025,Gaming Console,Mexico,0.39,Binge
e7dcb320-b7e5-4ee4-9456-5d564c5ad5dc,Netflix,214,Documentary,25-01-2025,Smart TV,Germany,0.25,Binge
f32d02e8-486a-4724-8233-cf5b27024d15,Netflix,181,History,14-04-2024,Mobile,Australia,0.38,Binge
2f1cca0c-7474-4808-97c9-16c4dd4df6f6,SonyLiv,198,Sport,16-10-2024,Mobile,Canada,0.47,Binge
f8797e1e-f35f-4daf-af51-0d979bb64889,SonyLiv,181,Action,30-04-2024,Gaming Console,UAE,0.22,Binge
95d1884e-3072-45da-83cd-07997a67f20f,Prime Video,70,Romance,10-07-2024,Tablet,South Africa,0.45,Medium
9a29ab1f-d445-4148-95cc-09f80a9e4967,Prime Video,6,Animation,01-03-2025,Set-top Box,UK,0.82,Short
de906498-564d-4d53-8a06-badbdd3e2e77,Netflix,275,Romance,16-08-2024,Smart TV,South Africa,0.87,Binge
5c90f65e-98c2-47ae-a715-893ae1cd54c0,SonyLiv,64,Crime,29-06-2024,Smart TV,Canada,0.21,Medium
628d1580-6f86-40a7-906a-ffca3307765d,Prime Video,47,Fantasy,17-12-2024,Set-top Box,Japan,0.21,Medium
08163bae-7c43-4d79-906e-ad2299e82b03,YouTube,97,History,12-08-2024,Smart TV,Mexico,0.32,Long
2c891657-4c52-45e1-88f6-728b2592ad85,Netflix,230,Action,29-03-2025,Desktop,Spain,0.9,Binge
5631f600-42ee-4d14-a95e-996707ce0a25,Netflix,290,Action,21-08-2024,Gaming Console,France,0.58,Binge
51eb8f99-77a9-47ac-b1ad-f467d7a3233f,Prime Video,67,Action,22-09-2024,Smart TV,South Africa,0.99,Medium
69a8ff77-81ce-4b1f-b39a-47471e095f74,Prime Video,284,Thriller,11-12-2024,Gaming Console,France,0.91,Binge
406efd7d-db1f-43b5-a8e4-bdd5c7183319,Prime Video,18,History,09-11-2024,Tablet,Spain,0.91,Short
6e7a464a-b982-47e2-8f74-1f54f660829b,YouTube,32,Crime,30-12-2024,Tablet,India,0.3,Medium
455f6e69-b00f-47ea-bf8a-3a40565ed92b,Netflix,146,Comedy,05-08-2024,Set-top Box,Germany,0.58,Long
930ef6c1-1e5d-42c4-ae01-5a01b3f9164f,Hotstar,112,Biography,29-07-2024,Tablet,Australia,0.99,Long
e69ad914-b88c-4fe1-9076-66874bde3ad9,YouTube,294,Documentary,08-04-2024,Desktop,Italy,0.32,Binge
cf050eb1-f4c8-4362-9937-7983721890d8,YouTube,82,Comedy,18-04-2024,Tablet,Italy,0.66,Medium
7cfebe1e-3087-4442-87a0-e2ecc07de30d,SonyLiv,251,Biography,22-01-2025,Gaming Console,Spain,0.48,Binge
a47b9ea0-1ebf-40f0-835c-d603c350742e,Netflix,16,Animation,10-12-2024,Mobile,Japan,0.51,Short
f2c7fea2-17de-4e21-bebd-cd729125b661,Hotstar,188,Animation,09-09-2024,Mobile,Italy,0.91,Binge
4d1a9794-7856-415f-967f-799250e3be97,Netflix,244,Drama,26-01-2025,Gaming Console,South Korea,0.67,Binge
a3439aa1-cf50-4e74-9bd5-b8e87656c3cc,YouTube,267,Sci-Fi,12-01-2024,Mobile,South Korea,0.81,Binge
3a0d2d8c-19e7-4fc8-b804-ef92c0cc6460,Prime Video,77,Music,27-04-2024,Smart TV,Australia,0.74,Medium
c59ceef8-f81e-4907-a79d-f56e798aa57d,Netflix,72,Fantasy,28-03-2024,Mobile,Spain,0.62,Medium
be867b20-fc37-4626-8b0b-24b623b9b1a0,Netflix,291,Adventure,09-12-2024,Desktop,Mexico,0.83,Binge
f7e66973-0134-4139-be88-baf5e04ce631,Prime Video,224,Animation,27-07-2024,Tablet,India,0.98,Binge
faa02f2e-2eb9-45f5-aa01-817d7a7fc5ee,Hotstar,51,Mystery,12-02-2025,Mobile,India,0.97,Medium
7f891230-6bdc-4e0e-a6b2-fab5d5b6667c,Hotstar,62,Drama,14-02-2025,Mobile,Italy,0.83,Medium
80e98fea-6fb8-439a-a2a8-f736dffb5f99,Netflix,28,Mystery,09-05-2024,Set-top Box,UAE,0.59,Short
493531cb-aeb5-4faa-abe9-c3fb071d88f7,Prime Video,294,Drama,24-11-2024,Desktop,Brazil,0.33,Binge
29f4bfed-beaf-4204-95f4-fbf85a1df200,SonyLiv,28,Documentary,01-07-2024,Set-top Box,UK,0.24,Short
017349e2-1431-442e-9233-9b672bcaa3d8,Netflix,68,Music,17-03-2025,Desktop,Brazil,0.39,Medium
4f21105d-15fd-4582-8113-a06274fba2ff,Prime Video,259,Drama,20-02-2025,Mobile,Germany,0.47,Binge
c090567e-67c7-4429-8356-021086296a07,YouTube,152,Fantasy,23-03-2024,Smart TV,India,0.3,Long
64bd5499-1ddb-4e17-b972-f4aff1406b6b,SonyLiv,120,Reality,10-09-2024,Mobile,South Africa,0.38,Long
1d6cedf9-a3aa-4b6d-a803-4b6f10ad96bd,Prime Video,102,Romance,08-03-2025,Smart TV,Italy,0.27,Long
a0e17072-0a39-496c-8c45-7afd76429c28,Netflix,243,Reality,05-01-2024,Set-top Box,France,0.62,Binge
c6b4d4dc-cce2-4ef9-bcd2-1481048d4866,Zee5,287,Comedy,29-10-2024,Tablet,Mexico,0.3,Binge
b332df96-bb46-48e2-8c5f-d0fc5c1391df,Hotstar,97,Biography,24-01-2024,Gaming Console,Japan,0.79,Long
3f134860-e62c-44bc-90c4-705494488292,Netflix,69,Reality,30-04-2024,Tablet,Australia,0.47,Medium
d4eec3b3-06a6-497a-a6e5-dbb315e22971,Prime Video,178,Romance,04-04-2024,Mobile,USA,0.74,Long
6436d291-aa6e-4c1f-a0c2-8e7bba1507a8,SonyLiv,239,Adventure,03-03-2025,Mobile,Japan,0.91,Binge
01f3bc70-9960-4ebc-a7d6-e85de38a6b48,SonyLiv,171,Sci-Fi,27-03-2025,Smart TV,USA,0.27,Long
f6ea0547-11ce-4166-b184-569da157577c,Prime Video,241,Sci-Fi,11-08-2024,Desktop,Australia,0.99,Binge
5d394f0a-be48-4cd5-ac5e-c75d714f7672,Hotstar,11,History,26-08-2024,Set-top Box,South Korea,0.72,Short
60dd1183-13c1-4ffb-85ce-b8b51d0b7921,Netflix,47,Sport,14-08-2024,Set-top Box,Canada,0.24,Medium
c00e2df4-661e-44ac-be43-74bd41e84e70,SonyLiv,280,Action,21-05-2024,Set-top Box,Italy,0.45,Binge
9c7e674f-6f0a-4cf6-a07a-3f17dee420c4,SonyLiv,157,Sci-Fi,23-02-2025,Smart TV,Australia,0.91,Long
ef58e4a0-2f2c-4be3-84dd-124118442f07,Zee5,47,Biography,20-02-2024,Desktop,Canada,0.68,Medium
0252b3e0-2f61-44f4-831b-ed08c3e656db,YouTube,217,Crime,24-01-2025,Desktop,South Africa,0.43,Binge
56ac0d14-970d-4d3d-9859-96e721bea5d4,Zee5,205,Comedy,24-05-2024,Desktop,Mexico,0.95,Binge
9dac1192-1a6b-44df-8912-1ce9f730947a,YouTube,159,Sci-Fi,03-12-2024,Desktop,UK,0.83,Long
c3b921cc-afcf-4bb6-a4bf-dd45814d23b9,SonyLiv,224,Family,23-11-2024,Mobile,Spain,0.79,Binge
26641afa-2e01-4b0b-8f1c-66b603718624,YouTube,157,Animation,02-11-2024,Gaming Console,UAE,0.91,Long
7258205f-cfbc-48e1-be5b-66a2dbff2890,Netflix,40,Drama,21-02-2024,Set-top Box,South Africa,0.82,Medium
33c22f90-0807-48fb-b830-5bac3c947657,SonyLiv,230,Biography,12-01-2024,Gaming Console,France,0.43,Binge
01005fd1-57d1-4e2e-88bc-001df916be76,SonyLiv,125,Comedy,02-12-2024,Tablet,Mexico,0.67,Long
2f021f16-2db7-424b-89b8-b2b646af531f,YouTube,13,Music,04-04-2024,Tablet,Germany,0.87,Short
5d6220c6-9ffd-4997-a645-6a8c33162a15,Prime Video,185,Crime,05-01-2025,Tablet,India,0.34,Binge
8b4e9dbf-0f9c-477e-8c36-c02583e58456,YouTube,25,Biography,08-05-2024,Smart TV,France,0.33,Short
e4f59706-b0df-4419-b0fd-d28d234ea88f,YouTube,276,Music,11-01-2024,Tablet,UK,0.33,Binge
b58d484b-399a-4134-988b-de41c47d9255,Hotstar,198,Documentary,28-09-2024,Set-top Box,Canada,0.36,Binge
9a5a8e0a-44ee-470b-803c-9115f30bd303,Hotstar,30,Sci-Fi,22-12-2024,Tablet,Japan,0.28,Short
6896cc3b-59d2-40d4-86fb-4e875c01f695,Netflix,289,Thriller,03-01-2025,Tablet,UK,0.87,Binge
230bbba1-c693-4936-8280-d7fc2ae39458,Netflix,102,Reality,01-04-2024,Mobile,Italy,0.85,Long
d2d5e7ea-6f5d-4c0f-ac32-49d2cc9e2916,Prime Video,223,Family,09-01-2024,Tablet,Germany,0.32,Binge
f28d1f0e-267e-4f62-9111-fb8be9b176c3,Hotstar,277,Family,09-01-2025,Gaming Console,UAE,0.76,Binge
b76f55d8-5d53-48b0-b561-569b117765ab,Zee5,292,Sport,02-05-2024,Mobile,France,0.7,Binge
32b2bbe8-6925-4e03-9893-809a9882babe,Netflix,70,Thriller,20-09-2024,Desktop,Australia,0.42,Medium
82fd3285-eee1-4be6-8ff9-a1948e329ca6,Netflix,115,Drama,07-10-2024,Smart TV,UK,0.38,Long
372f8e78-39b9-499a-b4e6-1609ca4451bc,Hotstar,216,Reality,27-02-2025,Mobile,France,0.4,Binge
16ca2c17-b649-4d3d-96eb-953bef1c816f,Hotstar,175,Animation,26-03-2025,Mobile,Mexico,0.78,Long
70cf0541-7a0a-4ce7-a4bd-598c7405b09f,Prime Video,63,Fantasy,28-04-2024,Gaming Console,Germany,0.46,Medium
1e1aba72-aad7-4409-a0d6-41cf3716dc13,Hotstar,34,Horror,10-02-2025,Set-top Box,Australia,0.42,Medium
cd2bc1dc-214f-4a43-9921-b4e35a36e5a4,YouTube,271,Sci-Fi,08-07-2024,Set-top Box,South Africa,0.22,Binge
21d3873e-076f-458e-a5ff-5cac007401f5,SonyLiv,158,Family,05-10-2024,Tablet,UK,0.93,Long
182150e4-1467-490f-8b9c-bc9cd878b7c5,Zee5,6,History,26-10-2024,Desktop,France,0.8,Short
7a76d663-2051-4868-8357-ed9ec2180441,SonyLiv,173,Drama,25-02-2024,Gaming Console,Canada,0.58,Long
4d47d870-d12b-4bc3-8108-09d27f25e3f4,YouTube,218,Animation,14-07-2024,Gaming Console,Japan,0.95,Binge
e60f88a8-8d73-4065-ad2c-df9ad670028f,YouTube,255,Crime,13-01-2025,Mobile,Germany,0.43,Binge
976c1736-6dc7-4ee4-9b15-76b60c8d2dbc,SonyLiv,35,Adventure,23-01-2024,Desktop,India,0.74,Medium
7262ea88-2d3e-4415-aca4-15adc3e73e20,YouTube,187,Thriller,21-09-2024,Gaming Console,Japan,0.44,Binge
19567a14-bd8c-4665-b9cb-514b73ddc202,Netflix,193,Romance,01-09-2024,Set-top Box,France,0.45,Binge
f4f82e3d-0e0a-461d-a278-7c7bf0aaa63c,SonyLiv,217,Adventure,16-09-2024,Smart TV,Germany,0.88,Binge
bc5587d5-1bd1-431d-8b20-fef3a92c4879,YouTube,131,Thriller,21-02-2025,Smart TV,UK,0.83,Long
eaeec3b0-9998-4e83-b633-002c32981c2c,Netflix,296,Sport,18-08-2024,Gaming Console,Mexico,0.44,Binge
3367856c-b9a4-47dc-8ae5-aac11ef44991,Hotstar,27,Action,28-07-2024,Mobile,Italy,0.27,Short
caf24835-3e7f-4dfb-84b7-44d3ef928a3a,Zee5,22,Romance,10-06-2024,Smart TV,Japan,0.49,Short
421b159d-94d4-4731-96ef-994d60e7b4e4,Zee5,83,Comedy,11-01-2025,Mobile,UAE,0.81,Medium
0dddf759-c842-457d-9b69-b32631542043,YouTube,38,Romance,19-12-2024,Tablet,Mexico,0.28,Medium
46b18292-5948-4de1-b925-6bc9cbfb6546,Zee5,111,Romance,18-06-2024,Tablet,Brazil,0.74,Long
ad657cd1-c06b-4865-b984-894c32a4423c,Netflix,203,History,21-01-2025,Mobile,UAE,0.91,Binge
85db8a21-a55b-47dd-a925-193dce0efe58,Hotstar,195,Family,04-12-2024,Gaming Console,South Africa,0.34,Binge
c8c4f8a6-dd34-49b5-b326-47cd63f8d092,YouTube,236,Family,16-10-2024,Tablet,France,0.89,Binge
5c562aaf-b7be-4154-8747-6bc6824f5443,Prime Video,66,Family,14-08-2024,Set-top Box,UK,0.24,Medium
1fd4f04f-c701-46a9-8f88-64bf5b4786a6,SonyLiv,46,Sci-Fi,26-12-2024,Tablet,Australia,0.73,Medium
48c6373d-22ec-4775-93dd-5476eef90702,Zee5,28,Adventure,28-12-2024,Set-top Box,UAE,0.83,Short
91e6f839-972e-4431-bd34-8aeeb2ec5f6b,Zee5,167,History,12-02-2024,Smart TV,Spain,0.56,Long
d3661ea4-15ae-461a-b765-0abe67933381,YouTube,187,Action,13-07-2024,Gaming Console,Canada,0.36,Binge
dc1fdec7-8083-4427-83c8-9355d265ad64,SonyLiv,99,Drama,24-02-2025,Mobile,Mexico,0.94,Long
2e8931a4-524a-452a-b4c7-8631c4e0fb79,SonyLiv,87,Romance,12-01-2024,Tablet,UK,0.22,Medium
c2e154ea-5959-4944-b06d-e7b9f4a4b43e,Zee5,97,Sci-Fi,28-09-2024,Gaming Console,Canada,0.64,Long
36a11d2e-8863-4dc2-884d-4d93b1993549,Zee5,282,Music,02-03-2024,Tablet,USA,0.5,Binge
13f341f4-c8e5-4eb5-8988-42375a35ac10,Prime Video,109,Documentary,17-01-2024,Smart TV,Germany,0.57,Long
021c3ed4-8865-4c25-95c1-e9f94fb41c5f,SonyLiv,89,Adventure,27-09-2024,Gaming Console,France,0.63,Medium
067d72a9-d0e2-4014-b4fe-22708d99306c,Netflix,65,Sci-Fi,26-01-2024,Desktop,Germany,0.63,Medium
7f03f02f-2d8d-469b-990a-c5380dcbf9bf,YouTube,212,Fantasy,14-02-2024,Smart TV,USA,0.36,Binge
4a1b50e1-e032-4805-aa36-acf2bfe31a17,YouTube,162,Family,20-01-2025,Mobile,Brazil,0.74,Long
e4211c14-20ac-40ac-a521-52be30a616a1,Prime Video,73,Comedy,24-05-2024,Gaming Console,France,0.22,Medium
5f057a47-dc59-499e-aca2-9f211a7342b4,Prime Video,266,Music,05-03-2024,Set-top Box,South Africa,0.22,Binge
81d95be6-51c7-4d18-adda-ded0d783b02d,Netflix,238,Adventure,15-12-2024,Tablet,UAE,0.58,Binge
0e6c1a94-594d-4dcf-a7f8-fff82b8722d8,Hotstar,143,Sport,12-10-2024,Set-top Box,Canada,0.63,Long
4e65bc03-e0b9-46b9-a007-1c24b1eb0e7c,YouTube,284,Crime,08-03-2024,Gaming Console,UK,0.42,Binge
81febe37-70ef-4c1c-869e-e431f882b6fe,SonyLiv,235,Comedy,27-12-2024,Mobile,Spain,0.64,Binge
1f7fafc6-56fb-4dc0-992c-7a4a6ddeb6aa,Zee5,55,Music,26-10-2024,Set-top Box,France,0.61,Medium
09a7f9c0-51d5-4ab4-bac6-c52a2ab3abdd,Netflix,243,Animation,05-04-2024,Set-top Box,South Korea,0.48,Binge
7c021d5e-b36e-492a-a6aa-854c170fe6d6,YouTube,23,Drama,29-02-2024,Set-top Box,USA,0.72,Short
b5005afe-48d7-4ca6-90c0-4a3413a782ea,SonyLiv,182,Family,13-09-2024,Gaming Console,Brazil,0.97,Binge
045934e0-e646-42f9-8daa-23f471f1b4de,Netflix,213,Biography,19-01-2024,Tablet,South Korea,0.59,Binge
a457eda9-a6a8-4024-98f8-f417af90bf07,Hotstar,135,Biography,02-02-2024,Set-top Box,France,0.83,Long
a3980d06-00c4-4b27-b643-4c9e7a532563,SonyLiv,235,Sport,23-02-2025,Smart TV,Germany,0.4,Binge
6fdc267e-19b9-4352-b55e-a62f83ef274f,YouTube,96,Fantasy,31-03-2024,Smart TV,Brazil,0.81,Long
f7503760-9aa4-4cb3-9f86-45d36645df14,Zee5,35,Documentary,25-08-2024,Tablet,UAE,0.72,Medium
5a958e66-87c7-4309-a523-1bc9f5332bf7,SonyLiv,253,Action,24-01-2024,Desktop,Japan,0.71,Binge
7ed9f5c1-d104-49e7-898b-5e4b73b98173,YouTube,128,Animation,14-08-2024,Desktop,Mexico,0.91,Long
6bda0d3e-5813-49a8-b5ca-c428f0758305,Netflix,140,Adventure,04-12-2024,Smart TV,France,0.39,Long
d2ee21b6-1913-481c-9a26-617f0cc789d9,Hotstar,277,Crime,15-01-2025,Set-top Box,Germany,0.49,Binge
d3e4db25-6e62-4148-824e-3fc284b86935,SonyLiv,104,Mystery,12-02-2025,Mobile,Canada,0.27,Long
1988ac30-6307-4f1f-8963-1668791e7967,Netflix,223,Reality,29-01-2025,Gaming Console,UK,0.78,Binge
5de036c9-cbd3-4072-a5cf-9492cb1fe54b,Netflix,108,Sci-Fi,21-09-2024,Tablet,Spain,0.88,Long
9b2047a2-c0a9-4ca9-81d4-b648e884f88c,Prime Video,101,Comedy,06-01-2024,Mobile,Spain,0.52,Long
0dcd924f-1cf1-4707-a3c3-704574cd897b,Netflix,207,Action,27-02-2024,Set-top Box,Australia,0.49,Binge
d6e0f969-024b-4c31-9693-ff7b2cf9b241,SonyLiv,25,Romance,09-04-2024,Gaming Console,Canada,0.73,Short
1d0c5516-5d5a-401c-a5f9-8c46a41b2405,Hotstar,202,Drama,01-05-2024,Smart TV,South Africa,0.26,Binge
21541df1-2739-4639-a23c-41a0ea2e6712,Zee5,116,Thriller,22-12-2024,Tablet,Canada,0.44,Long
7559cacd-5a42-44b2-b8bf-32491e80d92b,Prime Video,153,Reality,05-06-2024,Mobile,Mexico,0.49,Long
5f298e60-0247-4bd2-ace6-808f4868eac1,Netflix,247,Crime,19-07-2024,Gaming Console,Brazil,0.61,Binge
e15d00c0-2845-4b23-b4ca-b1079f2e4515,SonyLiv,187,Animation,12-08-2024,Smart TV,Italy,0.58,Binge
c5b45ebf-415a-4e46-b7af-d698868c6090,YouTube,288,Action,23-09-2024,Smart TV,Spain,0.37,Binge
20e70c3e-4173-47da-85fd-786f62fb113b,Prime Video,93,Crime,30-05-2024,Gaming Console,South Korea,0.63,Long
c3e03c03-bfb6-4bbc-9243-3a6d4c316ee5,Hotstar,226,Thriller,13-02-2025,Desktop,Mexico,0.94,Binge
38b6d800-93c4-4ea8-9286-32459d5f0465,YouTube,252,History,13-09-2024,Desktop,Germany,0.22,Binge
b57a5a8b-e5bd-42a3-afbb-f3d89050c802,Hotstar,181,Adventure,21-03-2024,Gaming Console,India,0.74,Binge
866d3008-d7f9-43b7-8f23-0c2235ddc86b,YouTube,122,Biography,06-03-2025,Gaming Console,Mexico,0.7,Long
6d90b1c4-0e31-41ed-9230-34f791db427d,Zee5,178,Crime,31-12-2024,Gaming Console,Germany,0.94,Long
